model,condition,repeat,state,wait,eff,se,P_static,raw_response,decision,probability_0_100,probability_0_1,reasoning,parse_success
DeepSeek V4 Pro,prompt_unconstrained,3,52,6,0.3,3.0,0.18668253,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify immediate vaccination given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,52,6,0.3,3.0,0.18668253,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,52,6,0.3,3.0,0.18668253,Decision: No Probability: 65 Reasoning: The low effectiveness of 0.3 and high side effect risk of 3.0 do not justify immediate vaccination given the moderate 6-month wait.,No,65.0,0.65,The low effectiveness of 0.3 and high side effect risk of 3.0 do not justify immediate vaccination given the moderate 6-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,6,52,6,0.3,3.0,0.18668253,Decision: No Probability: 65 Reasoning: The moderate effectiveness does not outweigh the high side effect risk given the long wait.,No,65.0,0.65,The moderate effectiveness does not outweigh the high side effect risk given the long wait.,True
DeepSeek V4 Pro,prompt_unconstrained,7,52,6,0.3,3.0,0.18668253,Decision: No Probability: 85 Reasoning: The low effectiveness combined with a moderate side effect risk does not justify immediate vaccination over waiting for potentially better options.,No,85.0,0.85,The low effectiveness combined with a moderate side effect risk does not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,8,52,6,0.3,3.0,0.18668253,"Decision: No Probability: 75 Reasoning: The effectiveness is low relative to the high side effect risk, making the benefit-risk ratio unfavorable.",No,75.0,0.75,"The effectiveness is low relative to the high side effect risk, making the benefit-risk ratio unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,9,52,6,0.3,3.0,0.18668253,Decision: No Probability: 25 Reasoning: The low effectiveness of 0.3 combined with a high side effect risk of 3.0 does not justify immediate vaccination over waiting.,No,25.0,0.25,The low effectiveness of 0.3 combined with a high side effect risk of 3.0 does not justify immediate vaccination over waiting.,True
DeepSeek V4 Pro,prompt_unconstrained,10,52,6,0.3,3.0,0.18668253,Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.3 given the manageable 6-month wait time.,No,85.0,0.85,The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.3 given the manageable 6-month wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,1,53,0,0.5,3.0,0.60461222,"Decision: No Probability: 65 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.5, making it safer to wait for a better option.",No,65.0,0.65,"The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.5, making it safer to wait for a better option.",True
DeepSeek V4 Pro,prompt_unconstrained,2,53,0,0.5,3.0,0.60461222,Decision: No Probability: 85 Reasoning: The side effect risk is unacceptably high relative to the moderate vaccine effectiveness.,No,85.0,0.85,The side effect risk is unacceptably high relative to the moderate vaccine effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,3,53,0,0.5,3.0,0.60461222,"Decision: No Probability: 85 Reasoning: The side effect risk of 3.0 is high relative to the moderate vaccine effectiveness of 0.5, making the risk-benefit ratio unfavorable.",No,85.0,0.85,"The side effect risk of 3.0 is high relative to the moderate vaccine effectiveness of 0.5, making the risk-benefit ratio unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,4,53,0,0.5,3.0,0.60461222,Decision: No Probability: 15 Reasoning: The low effectiveness of 0.5 does not justify the high side effect risk of 3.0 at this time.,No,15.0,0.15,The low effectiveness of 0.5 does not justify the high side effect risk of 3.0 at this time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,53,0,0.5,3.0,0.60461222,"Decision: No Probability: 35 Reasoning: The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.5, making vaccination less favorable at this time.",No,35.0,0.35,"The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.5, making vaccination less favorable at this time.",True
DeepSeek V4 Pro,prompt_unconstrained,6,53,0,0.5,3.0,0.60461222,Decision: No Probability: 75 Reasoning: The side effect risk of 3.0 is too high relative to the vaccine effectiveness of 0.5 at this time.,No,75.0,0.75,The side effect risk of 3.0 is too high relative to the vaccine effectiveness of 0.5 at this time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,53,0,0.5,3.0,0.60461222,"Decision: No Probability: 85 Reasoning: A side effect risk of 3.0 is unacceptably high relative to the moderate vaccine effectiveness of 0.5, especially with no immediate time pressure.",No,85.0,0.85,"A side effect risk of 3.0 is unacceptably high relative to the moderate vaccine effectiveness of 0.5, especially with no immediate time pressure.",True
DeepSeek V4 Pro,prompt_unconstrained,8,53,0,0.5,3.0,0.60461222,"Decision: No Probability: 85 Reasoning: The side effect risk of 3.0 is high relative to the vaccine effectiveness of 0.5, and with no immediate wait, waiting for a better vaccine option is safer.",No,85.0,0.85,"The side effect risk of 3.0 is high relative to the vaccine effectiveness of 0.5, and with no immediate wait, waiting for a better vaccine option is safer.",True
DeepSeek V4 Pro,prompt_unconstrained,9,53,0,0.5,3.0,0.60461222,Decision: No Probability: 35 Reasoning: The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.5 given no immediate wait time pressure.,No,35.0,0.35,The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.5 given no immediate wait time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,10,53,0,0.5,3.0,0.60461222,Decision: No Probability: 75 Reasoning: The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.5 at this time.,No,75.0,0.75,The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.5 at this time.,True
DeepSeek V4 Pro,prompt_unconstrained,1,54,2,0.5,3.0,0.47249439,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify immediate vaccination.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,2,54,2,0.5,3.0,0.47249439,Decision: No Probability: 35 Reasoning: The low vaccine effectiveness and high side effect risk do not justify the 2-month wait.,No,35.0,0.35,The low vaccine effectiveness and high side effect risk do not justify the 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,3,54,2,0.5,3.0,0.47249439,Decision: No Probability: 45 Reasoning: The moderate effectiveness and notable side effect risk do not clearly outweigh the short wait for a potentially better option.,No,45.0,0.45,The moderate effectiveness and notable side effect risk do not clearly outweigh the short wait for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,4,54,2,0.5,3.0,0.47249439,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,54,2,0.5,3.0,0.47249439,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify getting vaccinated now.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify getting vaccinated now.,True
DeepSeek V4 Pro,prompt_unconstrained,6,54,2,0.5,3.0,0.47249439,Decision: No Probability: 65 Reasoning: The low vaccine effectiveness and high side effect risk do not justify immediate vaccination over waiting for a potentially better option.,No,65.0,0.65,The low vaccine effectiveness and high side effect risk do not justify immediate vaccination over waiting for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,7,54,2,0.5,3.0,0.47249439,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness of 0.5 combined with a high side effect risk of 3.0 does not justify the 2-month wait.,No,85.0,0.85,The low vaccine effectiveness of 0.5 combined with a high side effect risk of 3.0 does not justify the 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,8,54,2,0.5,3.0,0.47249439,Decision: No Probability: 25 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,No,25.0,0.25,The moderate effectiveness and notable side effect risk do not justify immediate vaccination over waiting for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,9,54,2,0.5,3.0,0.47249439,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify the short wait for a potentially better option.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify the short wait for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,10,54,2,0.5,3.0,0.47249439,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the short wait for a potentially better option.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the short wait for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,1,55,4,0.5,3.0,0.34411997,Decision: No Probability: 25 Reasoning: The low vaccine effectiveness and high side effect risk outweigh the benefit given the long wait time.,No,25.0,0.25,The low vaccine effectiveness and high side effect risk outweigh the benefit given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,55,4,0.5,3.0,0.34411997,"Decision: No Probability: 15 Reasoning: The low effectiveness and high side effect risk outweigh the benefit, especially with a long 4-month wait.",No,15.0,0.15,"The low effectiveness and high side effect risk outweigh the benefit, especially with a long 4-month wait.",True
DeepSeek V4 Pro,prompt_unconstrained,3,55,4,0.5,3.0,0.34411997,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify vaccination given the long wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,55,4,0.5,3.0,0.34411997,Decision: No Probability: 85 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,85.0,0.85,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,55,4,0.5,3.0,0.34411997,"Decision: No Probability: 15 Reasoning: The long wait time, moderate effectiveness, and high side effect risk make immediate vaccination unfavorable.",No,15.0,0.15,"The long wait time, moderate effectiveness, and high side effect risk make immediate vaccination unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,6,55,4,0.5,3.0,0.34411997,Decision: No Probability: 75 Reasoning: The low vaccine effectiveness and high side effect risk outweigh the benefit given the moderate wait time.,No,75.0,0.75,The low vaccine effectiveness and high side effect risk outweigh the benefit given the moderate wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,7,55,4,0.5,3.0,0.34411997,"Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk do not clearly outweigh the long wait, making immediate vaccination less favorable.",No,35.0,0.35,"The moderate effectiveness and high side effect risk do not clearly outweigh the long wait, making immediate vaccination less favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,8,55,4,0.5,3.0,0.34411997,"Decision: No Probability: 85 Reasoning: The long wait, moderate effectiveness, and high side effect risk make it unfavorable to get vaccinated now.",No,85.0,0.85,"The long wait, moderate effectiveness, and high side effect risk make it unfavorable to get vaccinated now.",True
DeepSeek V4 Pro,prompt_unconstrained,9,55,4,0.5,3.0,0.34411997,Decision: No Probability: 85 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,No,85.0,0.85,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,55,4,0.5,3.0,0.34411997,Decision: No Probability: 75 Reasoning: The wait time is too long relative to the moderate effectiveness and high side effect risk.,No,75.0,0.75,The wait time is too long relative to the moderate effectiveness and high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,1,56,6,0.5,3.0,0.23508070,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,2,56,6,0.5,3.0,0.23508070,"Decision: No Probability: 85 Reasoning: The long wait time, moderate effectiveness, and high side effect risk make vaccination now unfavorable.",No,85.0,0.85,"The long wait time, moderate effectiveness, and high side effect risk make vaccination now unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,3,56,6,0.5,3.0,0.23508070,Decision: No Probability: 85 Reasoning: The long wait time and low effectiveness do not justify the high side effect risk.,No,85.0,0.85,The long wait time and low effectiveness do not justify the high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,4,56,6,0.5,3.0,0.23508070,Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk do not justify the long wait time.,No,35.0,0.35,The moderate effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,56,6,0.5,3.0,0.23508070,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk outweigh the benefit of waiting 6 months.,No,75.0,0.75,The low effectiveness and high side effect risk outweigh the benefit of waiting 6 months.,True
DeepSeek V4 Pro,prompt_unconstrained,6,56,6,0.5,3.0,0.23508070,"Decision: No Probability: 75 Reasoning: The long wait time, moderate effectiveness, and high side effect risk outweigh the benefits of immediate vaccination.",No,75.0,0.75,"The long wait time, moderate effectiveness, and high side effect risk outweigh the benefits of immediate vaccination.",True
DeepSeek V4 Pro,prompt_unconstrained,7,56,6,0.5,3.0,0.23508070,Decision: No Probability: 85 Reasoning: The low vaccine effectiveness and high side effect risk outweigh the benefits of getting vaccinated now.,No,85.0,0.85,The low vaccine effectiveness and high side effect risk outweigh the benefits of getting vaccinated now.,True
DeepSeek V4 Pro,prompt_unconstrained,8,56,6,0.5,3.0,0.23508070,Decision: No Probability: 65 Reasoning: Waiting 6 months likely offers better options given the current moderate effectiveness and high side effect risk.,No,65.0,0.65,Waiting 6 months likely offers better options given the current moderate effectiveness and high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,9,56,6,0.5,3.0,0.23508070,Decision: No Probability: 15 Reasoning: The vaccine effectiveness is too low relative to the side effect risk to justify immediate vaccination.,No,15.0,0.15,The vaccine effectiveness is too low relative to the side effect risk to justify immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,10,56,6,0.5,3.0,0.23508070,Decision: No Probability: 15 Reasoning: The low vaccine effectiveness and high side effect risk outweigh the benefit of avoiding the 6-month wait.,No,15.0,0.15,The low vaccine effectiveness and high side effect risk outweigh the benefit of avoiding the 6-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,1,57,0,0.7,3.0,0.67185587,Decision: No Probability: 65 Reasoning: The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 given no immediate wait time pressure.,No,65.0,0.65,The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 given no immediate wait time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,2,57,0,0.7,3.0,0.67185587,"Decision: No Probability: 15 Reasoning: The side effect risk is high relative to the moderate effectiveness, making it safer to wait for a better option.",No,15.0,0.15,"The side effect risk is high relative to the moderate effectiveness, making it safer to wait for a better option.",True
DeepSeek V4 Pro,prompt_unconstrained,3,57,0,0.7,3.0,0.67185587,Decision: No Probability: 25 Reasoning: The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate urgency from a wait time.,No,25.0,0.25,The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate urgency from a wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,57,0,0.7,3.0,0.67185587,Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate wait time pressure.,No,85.0,0.85,The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate wait time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,5,57,0,0.7,3.0,0.67185587,Decision: No Probability: 65 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 when there is no immediate wait time pressure.,No,65.0,0.65,The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 when there is no immediate wait time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,6,57,0,0.7,3.0,0.67185587,"Decision: No Probability: 65 Reasoning: The side effect risk of 3.0 is too high relative to the moderate 0.7 effectiveness, so waiting for a better vaccine profile is preferable.",No,65.0,0.65,"The side effect risk of 3.0 is too high relative to the moderate 0.7 effectiveness, so waiting for a better vaccine profile is preferable.",True
DeepSeek V4 Pro,prompt_unconstrained,7,57,0,0.7,3.0,0.67185587,Decision: No Probability: 75 Reasoning: The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate urgency from a wait time.,No,75.0,0.75,The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate urgency from a wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,8,57,0,0.7,3.0,0.67185587,Decision: No Probability: 85 Reasoning: The side effect risk of 3.0 is disproportionately high relative to the moderate vaccine effectiveness of 0.7 and no immediate disease risk.,No,85.0,0.85,The side effect risk of 3.0 is disproportionately high relative to the moderate vaccine effectiveness of 0.7 and no immediate disease risk.,True
DeepSeek V4 Pro,prompt_unconstrained,9,57,0,0.7,3.0,0.67185587,Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate urgency.,No,85.0,0.85,The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 when there is no immediate urgency.,True
DeepSeek V4 Pro,prompt_unconstrained,10,57,0,0.7,3.0,0.67185587,Decision: No Probability: 75 Reasoning: The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 given no immediate wait time pressure.,No,75.0,0.75,The side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 given no immediate wait time pressure.,True
DeepSeek V4 Pro,prompt_unconstrained,1,58,2,0.7,3.0,0.54530961,Decision: No Probability: 35 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the relatively short 2-month wait.,No,35.0,0.35,The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the relatively short 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,2,58,2,0.7,3.0,0.54530961,Decision: No Probability: 65 Reasoning: The side effect risk of 3.0 is high enough relative to the 0.7 effectiveness that waiting for potentially better conditions seems prudent.,No,65.0,0.65,The side effect risk of 3.0 is high enough relative to the 0.7 effectiveness that waiting for potentially better conditions seems prudent.,True
DeepSeek V4 Pro,prompt_unconstrained,3,58,2,0.7,3.0,0.54530961,Decision: No Probability: 75 Reasoning: The high side effect risk of 3.0 outweighs the moderate 0.7 effectiveness given the 2-month wait.,No,75.0,0.75,The high side effect risk of 3.0 outweighs the moderate 0.7 effectiveness given the 2-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,4,58,2,0.7,3.0,0.54530961,"Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness and long wait, making vaccination now unfavorable.",No,85.0,0.85,"The high side effect risk of 3.0 outweighs the moderate effectiveness and long wait, making vaccination now unfavorable.",True
DeepSeek V4 Pro,prompt_unconstrained,5,58,2,0.7,3.0,0.54530961,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the relatively short wait time.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify immediate vaccination given the relatively short wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,6,58,2,0.7,3.0,0.54530961,Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the short 2-month wait for potentially better options.,No,85.0,0.85,The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the short 2-month wait for potentially better options.,True
DeepSeek V4 Pro,prompt_unconstrained,7,58,2,0.7,3.0,0.54530961,Decision: No Probability: 75 Reasoning: The high side effect risk and moderate effectiveness make waiting for a potentially better option preferable.,No,75.0,0.75,The high side effect risk and moderate effectiveness make waiting for a potentially better option preferable.,True
DeepSeek V4 Pro,prompt_unconstrained,8,58,2,0.7,3.0,0.54530961,"Decision: No Probability: 65 Reasoning: Waiting could reduce side effect risk, and the current effectiveness is only moderate.",No,65.0,0.65,"Waiting could reduce side effect risk, and the current effectiveness is only moderate.",True
DeepSeek V4 Pro,prompt_unconstrained,9,58,2,0.7,3.0,0.54530961,Decision: No Probability: 65 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the manageable wait time.,No,65.0,0.65,The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the manageable wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,58,2,0.7,3.0,0.54530961,Decision: No Probability: 65 Reasoning: The moderate effectiveness and notable side effect risk do not justify the short wait time for a potentially better option.,No,65.0,0.65,The moderate effectiveness and notable side effect risk do not justify the short wait time for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,1,59,4,0.7,3.0,0.41262678,Decision: No Probability: 25 Reasoning: The 4-month wait is too long relative to the moderate effectiveness and high side effect risk.,No,25.0,0.25,The 4-month wait is too long relative to the moderate effectiveness and high side effect risk.,True
DeepSeek V4 Pro,prompt_unconstrained,2,59,4,0.7,3.0,0.41262678,Decision: No Probability: 65 Reasoning: The side effect risk is too high relative to the moderate effectiveness and long wait time.,No,65.0,0.65,The side effect risk is too high relative to the moderate effectiveness and long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,3,59,4,0.7,3.0,0.41262678,Decision: No Probability: 65 Reasoning: The 4-month wait is short enough that I would likely wait for a better vaccine with higher effectiveness or lower side effects.,No,65.0,0.65,The 4-month wait is short enough that I would likely wait for a better vaccine with higher effectiveness or lower side effects.,True
DeepSeek V4 Pro,prompt_unconstrained,4,59,4,0.7,3.0,0.41262678,"Decision: No Probability: 85 Reasoning: The long wait, moderate effectiveness, and high side effect risk make waiting for a better option more favorable.",No,85.0,0.85,"The long wait, moderate effectiveness, and high side effect risk make waiting for a better option more favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,5,59,4,0.7,3.0,0.41262678,Decision: No Probability: 35 Reasoning: The moderate effectiveness and notable side effect risk do not justify taking the vaccine now over waiting for a potentially better option.,No,35.0,0.35,The moderate effectiveness and notable side effect risk do not justify taking the vaccine now over waiting for a potentially better option.,True
DeepSeek V4 Pro,prompt_unconstrained,6,59,4,0.7,3.0,0.41262678,Decision: No Probability: 65 Reasoning: The high side effect risk and long wait time reduce the net benefit of immediate vaccination.,No,65.0,0.65,The high side effect risk and long wait time reduce the net benefit of immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,7,59,4,0.7,3.0,0.41262678,Decision: No Probability: 15 Reasoning: The long 4-month wait combined with only 0.7 effectiveness and a high 3.0 side effect risk makes waiting for a better option preferable.,No,15.0,0.15,The long 4-month wait combined with only 0.7 effectiveness and a high 3.0 side effect risk makes waiting for a better option preferable.,True
DeepSeek V4 Pro,prompt_unconstrained,8,59,4,0.7,3.0,0.41262678,Decision: No Probability: 35 Reasoning: The high side effect risk and long wait time reduce the net benefit of immediate vaccination.,No,35.0,0.35,The high side effect risk and long wait time reduce the net benefit of immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,9,59,4,0.7,3.0,0.41262678,"Decision: No Probability: 75 Reasoning: The long wait time, moderate effectiveness, and high side effect risk make waiting for a better option more favorable.",No,75.0,0.75,"The long wait time, moderate effectiveness, and high side effect risk make waiting for a better option more favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,10,59,4,0.7,3.0,0.41262678,Decision: No Probability: 65 Reasoning: The long wait and high side effect risk outweigh the moderate effectiveness.,No,65.0,0.65,The long wait and high side effect risk outweigh the moderate effectiveness.,True
DeepSeek V4 Pro,prompt_unconstrained,1,60,6,0.7,3.0,0.29152875,"Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7, especially given the long wait time.",No,85.0,0.85,"The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7, especially given the long wait time.",True
DeepSeek V4 Pro,prompt_unconstrained,2,60,6,0.7,3.0,0.29152875,"Decision: No Probability: 25 Reasoning: The long wait time, moderate effectiveness, and high side effect risk make immediate vaccination less favorable.",No,25.0,0.25,"The long wait time, moderate effectiveness, and high side effect risk make immediate vaccination less favorable.",True
DeepSeek V4 Pro,prompt_unconstrained,3,60,6,0.7,3.0,0.29152875,Decision: No Probability: 75 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness and long wait time.,No,75.0,0.75,The high side effect risk of 3.0 outweighs the moderate effectiveness and long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,4,60,6,0.7,3.0,0.29152875,Decision: No Probability: 25 Reasoning: The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 given the long wait time.,No,25.0,0.25,The high side effect risk of 3.0 outweighs the moderate vaccine effectiveness of 0.7 given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,5,60,6,0.7,3.0,0.29152875,Decision: No Probability: 85 Reasoning: The moderate effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,85.0,0.85,The moderate effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,6,60,6,0.7,3.0,0.29152875,Decision: No Probability: 45 Reasoning: The long wait time combined with moderate effectiveness and high side effect risk lowers my confidence in immediate vaccination.,No,45.0,0.45,The long wait time combined with moderate effectiveness and high side effect risk lowers my confidence in immediate vaccination.,True
DeepSeek V4 Pro,prompt_unconstrained,7,60,6,0.7,3.0,0.29152875,Decision: No Probability: 35 Reasoning: The moderate effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,No,35.0,0.35,The moderate effectiveness and high side effect risk do not justify immediate vaccination given the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,8,60,6,0.7,3.0,0.29152875,"Decision: No Probability: 65 Reasoning: The long wait, moderate effectiveness, and notable side effect risk make waiting for a potentially better option the more prudent choice.",No,65.0,0.65,"The long wait, moderate effectiveness, and notable side effect risk make waiting for a potentially better option the more prudent choice.",True
DeepSeek V4 Pro,prompt_unconstrained,9,60,6,0.7,3.0,0.29152875,Decision: No Probability: 75 Reasoning: The low effectiveness and high side effect risk do not justify the long wait time.,No,75.0,0.75,The low effectiveness and high side effect risk do not justify the long wait time.,True
DeepSeek V4 Pro,prompt_unconstrained,10,60,6,0.7,3.0,0.29152875,Decision: No Probability: 85 Reasoning: The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the long 6-month wait.,No,85.0,0.85,The high side effect risk of 3.0 outweighs the moderate effectiveness of 0.7 given the long 6-month wait.,True
DeepSeek V4 Pro,prompt_unconstrained,1,61,0,0.9,3.0,0.73271896,"Decision: No Probability: 95 Reasoning: The side effect risk of 3.0 is unacceptably high compared to the 0.9 effectiveness, and with zero wait time, waiting for a safer option is optimal.",No,95.0,0.95,"The side effect risk of 3.0 is unacceptably high compared to the 0.9 effectiveness, and with zero wait time, waiting for a safer option is optimal.",True
DeepSeek V4 Pro,prompt_unconstrained,2,61,0,0.9,3.0,0.73271896,Decision: No Probability: 65 Reasoning: The high side effect risk of 3.0 outweighs the immediate benefit of 0.9 effectiveness with no wait.,No,65.0,0.65,The high side effect risk of 3.0 outweighs the immediate benefit of 0.9 effectiveness with no wait.,True
DeepSeek V4 Pro,prompt_unconstrained,3,61,0,0.9,3.0,0.73271896,"Decision: No Probability: 75 Reasoning: The side effect risk of 3.0 is disproportionately high compared to the 0.9 effectiveness, and with zero wait time there is no urgency to accept this unfavorable risk-benefit ratio immediately.",No,75.0,0.75,"The side effect risk of 3.0 is disproportionately high compared to the 0.9 effectiveness, and with zero wait time there is no urgency to accept this unfavorable risk-benefit ratio immediately.",True
